,state_name,district_name,crop_year,season,crop,area,production,rainfall
2114,Kerala,PATHANAMTHITTA,2006,Whole Year ,Cardamom,664,3666.2,3015
2115,Kerala,PATHANAMTHITTA,2006,Whole Year ,Cashewnut,1025,3667.2,3015
2116,Kerala,PATHANAMTHITTA,2006,Whole Year ,Coconut ,18842,3668.2,3015
2117,Kerala,PATHANAMTHITTA,2006,Whole Year ,Dry ginger,604,4669.2,3015
2118,Kerala,PATHANAMTHITTA,2006,Whole Year ,Sugarcane,36,4669.2,3015
2119,Kerala,PATHANAMTHITTA,2006,Whole Year ,Sweet potato,5,4669.2,3015
2120,Kerala,PATHANAMTHITTA,2006,Whole Year ,Tapioca,7000,4669.2,3015
2121,Kerala,PATHANAMTHITTA,2006,Whole Year ,Turmeric,103,4669.2,3015
2122,Kerala,PATHANAMTHITTA,2006,Winter     ,Rice,1434,4669.2,3015
2123,Kerala,PATHANAMTHITTA,2007,Autumn     ,Rice,105,4669.2,3302.8
2124,Kerala,PATHANAMTHITTA,2007,Kharif     ,Sesamum,1,4669.2,3302.8
2125,Kerala,PATHANAMTHITTA,2007,Summer     ,Rice,1329,4669.2,3302.8
2126,Kerala,PATHANAMTHITTA,2007,Whole Year ,Arecanut,1212,4669.2,3302.8
2127,Kerala,PATHANAMTHITTA,2007,Whole Year ,Banana,2513,4669.2,3302.8
2128,Kerala,PATHANAMTHITTA,2007,Whole Year ,Black pepper,3934,4669.2,3302.8
2129,Kerala,PATHANAMTHITTA,2007,Whole Year ,Cardamom,664,4669.2,3302.8
2130,Kerala,PATHANAMTHITTA,2007,Whole Year ,Cashewnut,893,4669.2,3302.8
2131,Kerala,PATHANAMTHITTA,2007,Whole Year ,Coconut ,17903,4669.2,3302.8
2132,Kerala,PATHANAMTHITTA,2007,Whole Year ,Dry ginger,545,4669.2,3302.8
2133,Kerala,PATHANAMTHITTA,2007,Whole Year ,Sugarcane,45,4669.2,3302.8
2134,Kerala,PATHANAMTHITTA,2007,Whole Year ,Sweet potato,3,4669.2,3302.8
2135,Kerala,PATHANAMTHITTA,2007,Whole Year ,Tapioca,6783,4669.2,3302.8
2136,Kerala,PATHANAMTHITTA,2007,Whole Year ,Turmeric,92,4669.2,3302.8
2137,Kerala,PATHANAMTHITTA,2007,Winter     ,Rice,567,4669.2,3302.8
2138,Kerala,PATHANAMTHITTA,2008,Autumn     ,Rice,130,4669.2,2657.8
2139,Kerala,PATHANAMTHITTA,2008,Summer     ,Rice,1687,4669.2,2657.8
2140,Kerala,PATHANAMTHITTA,2008,Whole Year ,Arecanut,1082,3692.2,2657.8
2141,Kerala,PATHANAMTHITTA,2008,Whole Year ,Banana,1994,3693.2,2657.8
2142,Kerala,PATHANAMTHITTA,2008,Whole Year ,Black pepper,3612,3694.2,2657.8
2143,Kerala,PATHANAMTHITTA,2008,Whole Year ,Cardamom,664,3695.2,2657.8
2144,Kerala,PATHANAMTHITTA,2008,Whole Year ,Cashewnut,704,3696.2,2657.8
2145,Kerala,PATHANAMTHITTA,2008,Whole Year ,Coconut ,16632,3697.2,2657.8
2146,Kerala,PATHANAMTHITTA,2008,Whole Year ,Dry ginger,166,3698.2,2657.8
2147,Kerala,PATHANAMTHITTA,2008,Whole Year ,Sugarcane,14,3699.2,2657.8
2148,Kerala,PATHANAMTHITTA,2008,Whole Year ,Sweet potato,2,3700.2,2657.8
2149,Kerala,PATHANAMTHITTA,2008,Whole Year ,Tapioca,6454,3701.2,2657.8
2150,Kerala,PATHANAMTHITTA,2008,Whole Year ,Turmeric,43,3702.2,2657.8
2151,Kerala,PATHANAMTHITTA,2008,Winter     ,Rice,864,3703.2,2657.8
2152,Kerala,PATHANAMTHITTA,2009,Autumn     ,Rice,185,3704.2,2242.3
2153,Kerala,PATHANAMTHITTA,2009,Summer     ,Rice,2208,3705.2,2242.3
2154,Kerala,PATHANAMTHITTA,2009,Whole Year ,Arecanut,1104,2706.2,2242.3
2155,Kerala,PATHANAMTHITTA,2009,Whole Year ,Banana,2032,2707.2,2242.3
2156,Kerala,PATHANAMTHITTA,2009,Whole Year ,Black pepper,3598,2708.2,2242.3
2157,Kerala,PATHANAMTHITTA,2009,Whole Year ,Cardamom,664,2709.2,2242.3
2158,Kerala,PATHANAMTHITTA,2009,Whole Year ,Cashewnut,658,2710.2,2242.3
2159,Kerala,PATHANAMTHITTA,2009,Whole Year ,Coconut ,16213,2711.2,2242.3
2160,Kerala,PATHANAMTHITTA,2009,Whole Year ,Dry ginger,305,2712.2,2242.3
2161,Kerala,PATHANAMTHITTA,2009,Whole Year ,Sugarcane,9,2713.2,2242.3
2162,Kerala,PATHANAMTHITTA,2009,Whole Year ,Sweet potato,1,2714.2,2242.3
2163,Kerala,PATHANAMTHITTA,2009,Whole Year ,Tapioca,6440,2715.2,2242.3
2164,Kerala,PATHANAMTHITTA,2009,Whole Year ,Turmeric,77,2716.2,2242.3
2165,Kerala,PATHANAMTHITTA,2009,Winter     ,Rice,603,2717.2,2242.3
2166,Kerala,PATHANAMTHITTA,2010,Autumn     ,Rice,112.56,2718.2,3243.2
2167,Kerala,PATHANAMTHITTA,2010,Summer     ,Rice,2393.46,2719.2,3243.2
2168,Kerala,PATHANAMTHITTA,2010,Whole Year ,Arecanut,1118.41,2720.2,3243.2
2169,Kerala,PATHANAMTHITTA,2010,Whole Year ,Banana,2061.47,3721.2,3243.2
2170,Kerala,PATHANAMTHITTA,2010,Whole Year ,Black pepper,3420.93,3722.2,3243.2
2171,Kerala,PATHANAMTHITTA,2010,Whole Year ,Cashewnut,596.9,3723.2,3243.2
2172,Kerala,PATHANAMTHITTA,2010,Whole Year ,Coconut ,15626.74,3724.2,3243.2
2173,Kerala,PATHANAMTHITTA,2010,Whole Year ,Dry ginger,323.56,3725.2,3243.2
2174,Kerala,PATHANAMTHITTA,2010,Whole Year ,Sugarcane,23.75,3726.2,3243.2
2175,Kerala,PATHANAMTHITTA,2010,Whole Year ,Tapioca,6124.23,3727.2,3243.2
2176,Kerala,PATHANAMTHITTA,2010,Whole Year ,Turmeric,91.6,3728.2,3243.2
2177,Kerala,PATHANAMTHITTA,2010,Winter     ,Rice,479.99,3729.2,3243.2
2178,Kerala,PATHANAMTHITTA,2011,Autumn     ,Rice,45.42,3730.2,2655.1
2179,Kerala,PATHANAMTHITTA,2011,Summer     ,Rice,2282.25,3731.2,2655.1
2180,Kerala,PATHANAMTHITTA,2011,Whole Year ,Arecanut,1219.11,3732.2,2655.1
2181,Kerala,PATHANAMTHITTA,2011,Whole Year ,Banana,1966.23,3733.2,2655.1
2182,Kerala,PATHANAMTHITTA,2011,Whole Year ,Black pepper,1733.21,3734.2,2655.1
2183,Kerala,PATHANAMTHITTA,2011,Whole Year ,Cardamom,664,2735.2,2655.1
2184,Kerala,PATHANAMTHITTA,2011,Whole Year ,Cashewnut,620.91,2736.2,2655.1
2185,Kerala,PATHANAMTHITTA,2011,Whole Year ,Coconut ,16184.56,2737.2,2655.1
2186,Kerala,PATHANAMTHITTA,2011,Whole Year ,Dry ginger,313.77,2738.2,2655.1
2187,Kerala,PATHANAMTHITTA,2011,Whole Year ,Potato,2,2739.2,2655.1
2188,Kerala,PATHANAMTHITTA,2011,Whole Year ,Sugarcane,25.28,2740.2,2655.1
2189,Kerala,PATHANAMTHITTA,2011,Whole Year ,Tapioca,6001.19,2741.2,2655.1
2190,Kerala,PATHANAMTHITTA,2011,Whole Year ,Turmeric,91.16,2742.2,2655.1
2191,Kerala,PATHANAMTHITTA,2011,Winter     ,Rice,474.82,2743.2,2655.1
2192,Kerala,PATHANAMTHITTA,2012,Autumn     ,Rice,34,2744.2,1817.8
2193,Kerala,PATHANAMTHITTA,2012,Summer     ,Rice,1847,2745.2,1817.8
2194,Kerala,PATHANAMTHITTA,2012,Whole Year ,Arecanut,1197,2746.2,1817.8
2195,Kerala,PATHANAMTHITTA,2012,Whole Year ,Banana,2020,2747.2,1817.8
2196,Kerala,PATHANAMTHITTA,2012,Whole Year ,Black pepper,1692,2748.2,1817.8
2197,Kerala,PATHANAMTHITTA,2012,Whole Year ,Cardamom,664,2749.2,1817.8
2198,Kerala,PATHANAMTHITTA,2012,Whole Year ,Cashewnut,532,2750.2,1817.8
2199,Kerala,PATHANAMTHITTA,2012,Whole Year ,Coconut ,15433,2751.2,1817.8
2200,Kerala,PATHANAMTHITTA,2012,Whole Year ,Drum Stick,441,2752.2,1817.8
2201,Kerala,PATHANAMTHITTA,2012,Whole Year ,Dry ginger,294,2753.2,1817.8
2202,Kerala,PATHANAMTHITTA,2012,Whole Year ,Jack Fruit,2554,2754.2,1817.8
2203,Kerala,PATHANAMTHITTA,2012,Whole Year ,Mango,1520,2755.2,1817.8
2204,Kerala,PATHANAMTHITTA,2012,Whole Year ,Papaya,630,2756.2,1817.8
2205,Kerala,PATHANAMTHITTA,2012,Whole Year ,Pineapple,168,2757.2,1817.8
2206,Kerala,PATHANAMTHITTA,2012,Whole Year ,Pump Kin,36,2758.2,1817.8
2207,Kerala,PATHANAMTHITTA,2012,Whole Year ,Sugarcane,10,2759.2,1817.8
2208,Kerala,PATHANAMTHITTA,2012,Whole Year ,Tapioca,5420,2760.2,1817.8
2209,Kerala,PATHANAMTHITTA,2012,Whole Year ,Turmeric,73,2761.2,1817.8
2210,Kerala,PATHANAMTHITTA,2012,Winter     ,Rice,399,3762.2,1817.8
2211,Kerala,THIRUVANANTHAPURAM,2002,Autumn     ,Rice,3189,1763.2,1505
2212,Kerala,THIRUVANANTHAPURAM,2002,Summer     ,Rice,3,1764.2,1505
2213,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Arecanut,1216,1765.2,1505
2214,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Banana,2496,1766.2,1505
2215,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Bhindi,26,1767.2,1505
2216,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Bitter Gourd,128,1768.2,1505
2217,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Black pepper,6569,1769.2,1505
2218,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Brinjal,27,1770.2,1505
2219,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Cashewnut,2349,1771.2,1505
2220,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Cashewnut Raw,2349,1772.2,1505
2221,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Coconut ,87118,1773.2,1505
2222,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Drum Stick,2211,1774.2,1505
2223,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Dry ginger,106,1775.2,1505
2224,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Jack Fruit,6615,1776.2,1505
2225,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Mango,5006,1777.2,1505
2226,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Other Fresh Fruits,601,1778.2,1505
2227,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,other oilseeds,47,1779.2,1505
2228,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Other Vegetables,2286,1780.2,1505
2229,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Papaya,1041,1781.2,1505
2230,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Pineapple,298,1782.2,1505
2231,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Rubber,28415,1783.2,1505
2232,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Snak Guard,154,1784.2,1505
2233,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Sweet potato,56,1785.2,1505
2234,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Tapioca,23922,1786.2,1505
2235,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Tea,966,1787.2,1505
2236,Kerala,THIRUVANANTHAPURAM,2002,Whole Year ,Turmeric,45,3788.2,1505
2237,Kerala,THIRUVANANTHAPURAM,2002,Winter     ,Rice,3231,3789.2,1505
2238,Kerala,THIRUVANANTHAPURAM,2003,Autumn     ,Rice,2551,3790.2,1567
2239,Kerala,THIRUVANANTHAPURAM,2003,Kharif     ,Small millets,4,3791.2,1567
2240,Kerala,THIRUVANANTHAPURAM,2003,Summer     ,Rice,18,3792.2,1567
2241,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Arecanut,1220,3793.2,1567
2242,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Banana,2353,3794.2,1567
2243,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Bhindi,33,3795.2,1567
2244,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Bitter Gourd,77,3796.2,1567
2245,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Black pepper,6915,3797.2,1567
2246,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Brinjal,9,3798.2,1567
2247,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Cashewnut,2239,3799.2,1567
2248,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Coconut ,85506,3800.2,1567
2249,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Drum Stick,2227,3801.2,1567
2250,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Dry ginger,91,3802.2,1567
2251,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Jack Fruit,6704,3803.2,1567
2252,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Mango,4897,3804.2,1567
2253,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Other Fresh Fruits,510,3805.2,1567
2254,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Other Vegetables,1986,3806.2,1567
2255,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Papaya,1059,3807.2,1567
2256,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Pineapple,284,3808.2,1567
2257,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Snak Guard,104,3809.2,1567
2258,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Sugarcane,2,3810.2,1567
2259,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Sweet potato,34,3811.2,1567
2260,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Tapioca,20621,3812.2,1567
2261,Kerala,THIRUVANANTHAPURAM,2003,Whole Year ,Turmeric,38,3813.2,1567
2262,Kerala,THIRUVANANTHAPURAM,2003,Winter     ,Rice,2802,3814.2,1567
2263,Kerala,THIRUVANANTHAPURAM,2004,Autumn     ,Rice,2621,3815.2,1911
2264,Kerala,THIRUVANANTHAPURAM,2004,Summer     ,Rice,2,2816.2,1911
2265,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Arecanut,1263,2817.2,1911
2266,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Banana,2492,2818.2,1911
2267,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Black pepper,7320,2819.2,1911
2268,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Cashewnut,2061,2820.2,1911
2269,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Coconut ,84073,2821.2,1911
2270,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Dry ginger,103,2822.2,1911
2271,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Sugarcane,3,2823.2,1911
2272,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Sweet potato,31,2824.2,1911
2273,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Tapioca,19833,2825.2,1911
2274,Kerala,THIRUVANANTHAPURAM,2004,Whole Year ,Turmeric,59,2826.2,1911
2275,Kerala,THIRUVANANTHAPURAM,2004,Winter     ,Rice,2573,2827.2,1911
2276,Kerala,THIRUVANANTHAPURAM,2005,Autumn     ,Rice,2178,2828.2,2112
2277,Kerala,THIRUVANANTHAPURAM,2005,Summer     ,Rice,14,2829.2,2112
2278,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Arecanut,1249,2830.2,2112
2279,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Banana,2575,2831.2,2112
2280,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Black pepper,6980,2832.2,2112
2281,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Cashewnut,1869,2833.2,2112
2282,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Coconut ,84078,2834.2,2112
2283,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Dry ginger,127,2835.2,2112
2284,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Sugarcane,2,2836.2,2112
2285,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Sweet potato,45,2837.2,2112
2286,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Tapioca,19619,2838.2,2112
2287,Kerala,THIRUVANANTHAPURAM,2005,Whole Year ,Turmeric,65,2839.2,2112
2288,Kerala,THIRUVANANTHAPURAM,2005,Winter     ,Rice,2513,2840.2,2112
2289,Kerala,THIRUVANANTHAPURAM,2006,Autumn     ,Rice,1403,2841.2,2311
2290,Kerala,THIRUVANANTHAPURAM,2006,Kharif     ,Jowar,1,2842.2,2311
2291,Kerala,THIRUVANANTHAPURAM,2006,Summer     ,Rice,73,2843.2,2311
2292,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Arecanut,1074,2844.2,2311
2293,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Banana,2257,2845.2,2311
2294,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Black pepper,6295,2846.2,2311
2295,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Cashewnut,1197,2847.2,2311
2296,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Coconut ,77463,2848.2,2311
2297,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Dry ginger,89,2849.2,2311
2298,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Sugarcane,1,3850.2,2311
2299,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Sweet potato,23,3851.2,2311
2300,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Tapioca,18122,3852.2,2311
2301,Kerala,THIRUVANANTHAPURAM,2006,Whole Year ,Turmeric,28,3853.2,2311
2302,Kerala,THIRUVANANTHAPURAM,2006,Winter     ,Rice,2373,3854.2,2311
2303,Kerala,THIRUVANANTHAPURAM,2007,Autumn     ,Rice,1309,3855.2,2052.1
2304,Kerala,THIRUVANANTHAPURAM,2007,Kharif     ,Groundnut,1,3856.2,2052.1
2305,Kerala,THIRUVANANTHAPURAM,2007,Kharif     ,Ragi,1,3857.2,2052.1
2306,Kerala,THIRUVANANTHAPURAM,2007,Summer     ,Rice,77,3858.2,2052.1
2307,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Arecanut,1077,3859.2,2052.1
2308,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Banana,2078,3860.2,2052.1
2309,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Black pepper,5557,3861.2,2052.1
2310,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Cardamom,5,3862.2,2052.1
2311,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Cashewnut,1222,3863.2,2052.1
2312,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Coconut ,72473,3864.2,2052.1
2313,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Dry ginger,94,3865.2,2052.1
2314,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Sugarcane,1,3866.2,2052.1
2315,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Sweet potato,16,3867.2,2052.1
2316,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Tapioca,16538,3868.2,2052.1
2317,Kerala,THIRUVANANTHAPURAM,2007,Whole Year ,Turmeric,53,3869.2,2052.1
2318,Kerala,THIRUVANANTHAPURAM,2007,Winter     ,Rice,1481,3870.2,2052.1
2319,Kerala,THIRUVANANTHAPURAM,2008,Autumn     ,Rice,1350,3871.2,1931.5
2320,Kerala,THIRUVANANTHAPURAM,2008,Summer     ,Rice,116,3872.2,1931.5
2321,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Arecanut,999,3873.2,1931.5
2322,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Banana,2689,3874.2,1931.5
2323,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Black pepper,5683,3875.2,1931.5
2324,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Cashewnut,1024,3876.2,1931.5
2325,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Coconut ,71675,3877.2,1931.5
2326,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Dry ginger,95,3878.2,1931.5
2327,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Sweet potato,18,3879.2,1931.5
2328,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Tapioca,20288,3880.2,1931.5
2329,Kerala,THIRUVANANTHAPURAM,2008,Whole Year ,Turmeric,58,3881.2,1931.5
2330,Kerala,THIRUVANANTHAPURAM,2008,Winter     ,Rice,1529,3882.2,1931.5
2331,Kerala,THIRUVANANTHAPURAM,2009,Autumn     ,Rice,1417,3883.2,1426.3
2332,Kerala,THIRUVANANTHAPURAM,2009,Kharif     ,Groundnut,1,3884.2,1426.3
2333,Kerala,THIRUVANANTHAPURAM,2009,Summer     ,Rice,163,3885.2,1426.3
2334,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Arecanut,890,3886.2,1426.3
2335,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Banana,2349,3887.2,1426.3
2336,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Black pepper,4902,3888.2,1426.3
2337,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Cashewnut,1001,3889.2,1426.3
2338,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Coconut ,71376,4890.2,1426.3
2339,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Dry ginger,61,4890.2,1426.3
2340,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Sweet potato,19,4890.2,1426.3
2341,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Tapioca,16132,4890.2,1426.3
2342,Kerala,THIRUVANANTHAPURAM,2009,Whole Year ,Turmeric,46,4890.2,1426.3
2343,Kerala,THIRUVANANTHAPURAM,2009,Winter     ,Rice,1360,4890.2,1426.3
2344,Kerala,THIRUVANANTHAPURAM,2010,Autumn     ,Rice,1492.8,4890.2,2140.9
2345,Kerala,THIRUVANANTHAPURAM,2010,Summer     ,Rice,267.49,4890.2,2140.9
2346,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Arecanut,922.45,4890.2,2140.9
2347,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Banana,2891.63,4890.2,2140.9
2348,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Black pepper,4760.82,4890.2,2140.9
2349,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Cashewnut,1067.85,4890.2,2140.9
2350,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Coconut ,69668.44,4890.2,2140.9
2351,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Dry ginger,69.73,4890.2,2140.9
2352,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Sugarcane,0.18,4890.2,2140.9
2353,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Tapioca,14261.47,4890.2,2140.9
2354,Kerala,THIRUVANANTHAPURAM,2010,Whole Year ,Turmeric,51.34,4890.2,2140.9
2355,Kerala,THIRUVANANTHAPURAM,2010,Winter     ,Rice,1158.51,4890.2,2140.9
2356,Kerala,THIRUVANANTHAPURAM,2011,Autumn     ,Rice,1204.98,4890.2,1518.3
2357,Kerala,THIRUVANANTHAPURAM,2011,Summer     ,Rice,112.24,4890.2,1518.3
2358,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Arecanut,968.24,4890.2,1518.3
2359,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Banana,1794.19,4890.2,1518.3
2360,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Black pepper,2344.39,4890.2,1518.3
2361,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Cashewnut,1328.6,4890.2,1518.3
2362,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Coconut ,71423.51,4890.2,1518.3
2363,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Dry ginger,73.58,4890.2,1518.3
2364,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Potato,18,4890.2,1518.3
2365,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Sugarcane,0.13,3917.2,1518.3
2366,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Tapioca,14946.85,3918.2,1518.3
2367,Kerala,THIRUVANANTHAPURAM,2011,Whole Year ,Turmeric,51.12,3919.2,1518.3
2368,Kerala,THIRUVANANTHAPURAM,2011,Winter     ,Rice,1077.65,3920.2,1518.3
2369,Kerala,THIRUVANANTHAPURAM,2012,Autumn     ,Rice,596,3921.2,1154.3
2370,Kerala,THIRUVANANTHAPURAM,2012,Summer     ,Rice,40,3922.2,1154.3
2371,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Arecanut,1024,3923.2,1154.3
2372,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Banana,3567,3924.2,1154.3
2373,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Black pepper,2441,3925.2,1154.3
2374,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Blackgram,5,3926.2,1154.3
2375,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Cashewnut,1460,3927.2,1154.3
2376,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Coconut ,70233,3928.2,1154.3
2377,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Cowpea(Lobia),21,3929.2,1154.3
2378,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Drum Stick,1989,3930.2,1154.3
2379,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Dry ginger,67,3931.2,1154.3
2380,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Jack Fruit,6066,3932.2,1154.3
2381,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Mango,4538,3933.2,1154.3
2382,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Moong(Green Gram),1,3934.2,1154.3
2383,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Papaya,1651,3935.2,1154.3
2384,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Pineapple,184,3936.2,1154.3
2385,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Pump Kin,13,3937.2,1154.3
2386,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Sweet potato,13,3938.2,1154.3
2387,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Tapioca,13625,3939.2,1154.3
2388,Kerala,THIRUVANANTHAPURAM,2012,Whole Year ,Turmeric,51,3940.2,1154.3
2389,Kerala,THIRUVANANTHAPURAM,2012,Winter     ,Rice,1180,3941.2,1154.3
2390,Kerala,THRISSUR,2002,Autumn     ,Rice,9740,2942.2,2569
2391,Kerala,THRISSUR,2002,Kharif     ,Sesamum,51,2942.2,2569
2392,Kerala,THRISSUR,2002,Summer     ,Rice,7698,2942.2,2569
2393,Kerala,THRISSUR,2002,Whole Year ,Arecanut,7526,2942.2,2569
2394,Kerala,THRISSUR,2002,Whole Year ,Banana,2844,2942.2,2569
